date,ingredient,unit,shelf_life_days,supplier_lead_time_days,pack_price_rs,opening_stock,consumption_mean_7d,consumption_std_7d,consumption_mean_14d,consumption_mean_28d,consumption_trend,volatility_ratio,coverage_days,days_since_purchase,incoming_qty_7d,day_of_week,month,festival_effect,is_monsoon,stockout_today,days_to_stockout,risk_class
2025-05-28,Bread Loaf,pcs,3,1,75,54.3175,7.5846,2.2274,5.6048,6.8253,1.1113,0.2937,7.1615,1,0.0,2,5,none,0,0,2,URGENT
2025-05-28,Buff Mince,kg,3,1,480,46.4084,1.7522,2.7855,4.0287,4.3053,0.407,1.5897,26.4863,1,0.0,2,5,none,0,0,2,URGENT
2025-05-28,Burger Bun,pcs,4,1,30,189.2887,18.883,12.964,24.0949,22.3206,0.846,0.6865,10.0243,1,0.0,2,5,none,0,0,3,URGENT
2025-05-28,Butter,kg,60,3,780,2.8326,0.3812,0.1002,0.3492,0.3708,1.0281,0.2628,7.4306,2,0.0,2,5,none,0,0,19,SAFE
2025-05-28,Cabbage,kg,8,1,60,50.5961,11.1548,1.883,10.948,11.0439,1.01,0.1688,4.5358,4,0.0,2,5,none,0,0,10,SAFE
2025-05-28,Cardamom,kg,240,6,3200,1.5687,0.0558,0.0111,0.0386,0.0474,1.1775,0.198,28.0938,5,0.0,2,5,none,0,0,32,SAFE
2025-05-28,Cheese Slice,pcs,30,3,22,415.3232,53.7774,16.6212,55.5761,57.7315,0.9315,0.3091,7.723,2,0.0,2,5,none,0,0,7,WATCH
2025-05-28,Chicken Breast,kg,3,1,420,0.0,3.5984,4.2621,5.432,4.9634,0.725,1.1844,0.0,4,0.0,2,5,none,0,1,1,URGENT
2025-05-28,Chocolate Cake,pcs,4,2,900,0.0,1.4517,1.3608,1.3713,1.7166,0.8457,0.9374,0.0,6,15.0,2,5,none,0,1,1,URGENT
2025-05-28,Cocoa Powder,kg,240,5,1200,2.8794,0.6811,0.217,0.6183,0.5371,1.2681,0.3186,4.2276,15,0.0,2,5,none,0,0,3,URGENT
2025-05-28,Coffee Beans,kg,120,5,1800,45.4872,4.4508,0.6629,4.3554,4.4236,1.0062,0.1489,10.22,6,0.0,2,5,none,0,0,10,SAFE
2025-05-28,Cooking Oil,L,180,3,210,13.4522,5.0065,1.016,4.8104,4.4612,1.1222,0.2029,2.6869,5,34.0,2,5,none,0,0,2,URGENT
2025-05-28,Croissant (frozen),pcs,45,4,55,92.1105,15.2949,5.1252,16.525,15.5773,0.9819,0.3351,6.0223,10,0.0,2,5,none,0,0,4,WATCH
2025-05-28,Eggs,pcs,21,2,18,170.9653,30.2048,8.7621,24.5196,28.2328,1.0698,0.2901,5.6602,9,0.0,2,5,none,0,0,5,WATCH
2025-05-28,Ginger,kg,14,1,180,1.3854,0.3352,0.0684,0.3132,0.3209,1.0446,0.2041,4.1325,7,0.0,2,5,none,0,0,115,SAFE
2025-05-28,Ice,kg,2,1,60,72.4395,10.4344,6.8201,10.3145,10.5565,0.9884,0.6536,6.9424,1,0.0,2,5,none,0,0,1,URGENT
2025-05-28,Lime,kg,10,1,140,17.0,1.9596,0.472,1.8168,1.9397,1.0103,0.2409,8.6751,1,0.0,2,5,none,0,0,39,SAFE
2025-05-28,Masala Mix,kg,180,4,900,0.6352,0.2223,0.046,0.2082,0.2014,1.1037,0.207,2.8572,13,2.0,2,5,none,0,0,52,SAFE
2025-05-28,Milk,L,4,1,95,413.0,72.1142,13.4125,60.7759,59.7965,1.206,0.186,5.727,1,0.0,2,5,none,0,0,3,URGENT
2025-05-28,Momo Wrapper,pcs,5,2,180,10300.0,1319.7269,606.3595,1179.1035,1184.7951,1.1139,0.4595,7.8046,0,0.0,2,5,none,0,0,5,WATCH
2025-05-28,Noodles,kg,120,3,150,57.368,9.8579,1.5093,8.6821,8.979,1.0979,0.1531,5.8195,2,0.0,2,5,none,0,0,6,WATCH
2025-05-28,Onion,kg,21,2,90,86.424,9.0663,1.6187,8.9191,9.1583,0.99,0.1785,9.5324,0,0.0,2,5,none,0,0,10,SAFE
2025-05-28,Potato,kg,30,2,70,106.2583,11.3596,2.752,10.49,10.7665,1.0551,0.2423,9.354,0,0.0,2,5,none,0,0,46,SAFE
2025-05-28,Soda Water,L,180,3,70,134.3208,11.586,1.7363,10.9967,11.343,1.0214,0.1499,11.5934,2,0.0,2,5,none,0,0,12,SAFE
2025-05-28,Sugar,kg,365,3,110,46.9813,6.2816,1.1757,6.1452,6.2978,0.9974,0.1872,7.4792,11,0.0,2,5,none,0,0,30,SAFE
2025-05-28,Tea Leaves,kg,365,3,650,10.1609,1.5496,0.2938,1.4607,1.5331,1.0107,0.1896,6.5573,2,0.0,2,5,none,0,0,6,WATCH
2025-05-28,Wheat Flour,kg,90,3,85,9.3619,1.661,0.6671,1.523,1.4912,1.1139,0.4016,5.6364,2,0.0,2,5,none,0,0,30,SAFE
2025-05-28,Yoghurt,kg,6,1,160,106.994,4.3979,3.8879,4.3433,6.3346,0.6943,0.884,24.3283,1,0.0,2,5,none,0,0,5,WATCH
2025-05-29,Bread Loaf,pcs,3,1,75,49.0939,7.0449,1.7456,5.7475,6.8203,1.0329,0.2478,6.9687,2,0.0,3,5,none,0,0,1,URGENT
2025-05-29,Buff Mince,kg,3,1,480,39.7348,2.6876,3.1195,3.9491,4.246,0.633,1.1607,14.7844,2,0.0,3,5,none,0,0,1,URGENT
2025-05-29,Burger Bun,pcs,4,1,30,162.006,19.8967,13.4521,24.7207,22.4896,0.8847,0.6761,8.1424,2,0.0,3,5,none,0,0,2,URGENT
2025-05-29,Butter,kg,60,3,780,2.5006,0.3612,0.0818,0.357,0.3708,0.9742,0.2265,6.9234,3,0.0,3,5,none,0,0,18,SAFE
2025-05-29,Cabbage,kg,8,1,60,39.6971,10.976,1.9168,10.9632,11.0499,0.9933,0.1746,3.6167,5,81.0,3,5,none,0,0,9,SAFE
2025-05-29,Cardamom,kg,240,6,3200,1.5165,0.0569,0.0107,0.0396,0.0479,1.1877,0.1884,26.65,6,0.0,3,5,none,0,0,31,SAFE
2025-05-29,Cheese Slice,pcs,30,3,22,366.5479,52.7906,16.0357,56.8659,57.9254,0.9114,0.3038,6.9434,3,0.0,3,5,none,0,0,6,WATCH
2025-05-29,Chicken Breast,kg,3,1,420,0.0,3.5984,4.2621,4.9542,4.6912,0.7671,1.1844,0.0,5,36.0,3,5,none,0,1,10,SAFE
2025-05-29,Chocolate Cake,pcs,4,2,900,0.0,1.0412,1.3022,1.3713,1.6601,0.6272,1.2507,0.0,7,26.0,3,5,none,0,1,6,WATCH
2025-05-29,Cocoa Powder,kg,240,5,1200,2.3272,0.6918,0.2127,0.6335,0.5401,1.2809,0.3074,3.3639,16,6.0,3,5,none,0,0,2,URGENT
2025-05-29,Coffee Beans,kg,120,5,1800,41.1393,4.5436,0.7094,4.4566,4.4907,1.0118,0.1561,9.0543,7,0.0,3,5,none,0,0,9,SAFE
2025-05-29,Cooking Oil,L,180,3,210,8.9511,4.8824,1.0169,4.8306,4.4498,1.0972,0.2083,1.8334,6,79.0,3,5,none,0,0,1,URGENT
2025-05-29,Croissant (frozen),pcs,45,4,55,68.4401,15.6632,5.2712,16.944,15.5249,1.0089,0.3365,4.3695,11,108.0,3,5,none,0,0,3,URGENT
2025-05-29,Eggs,pcs,21,2,18,149.9305,28.098,6.7934,25.0796,28.2402,0.995,0.2418,5.336,10,0.0,3,5,none,0,0,4,WATCH
2025-05-29,Ginger,kg,14,1,180,1.0726,0.3421,0.0663,0.3187,0.324,1.0559,0.1937,3.135,8,3.0,3,5,none,0,0,114,SAFE
2025-05-29,Ice,kg,2,1,60,0.0,8.3923,7.4678,9.3644,10.092,0.8316,0.8898,0.0,2,85.0,3,5,none,0,1,3,URGENT
2025-05-29,Lime,kg,10,1,140,15.1494,2.0815,0.4453,1.879,1.9632,1.0603,0.2139,7.278,2,0.0,3,5,none,0,0,38,SAFE
2025-05-29,Masala Mix,kg,180,4,900,0.4265,0.2273,0.0443,0.212,0.2035,1.1171,0.1947,1.8759,14,5.0,3,5,none,0,0,51,SAFE
2025-05-29,Milk,L,4,1,95,348.759,72.8326,13.3671,61.493,62.4444,1.1664,0.1835,4.7885,2,454.0,3,5,none,0,0,2,URGENT
2025-05-29,Momo Wrapper,pcs,5,2,180,8928.8968,1276.8988,592.568,1274.9216,1177.6803,1.0842,0.4641,6.9926,1,0.0,3,5,none,0,0,4,WATCH
2025-05-29,Noodles,kg,120,3,150,47.5869,9.4847,1.5577,8.6128,9.2707,1.0231,0.1642,5.0172,3,0.0,3,5,none,0,0,5,WATCH
2025-05-29,Onion,kg,21,2,90,77.7527,8.8425,1.6348,8.89,9.1321,0.9683,0.1849,8.7931,1,0.0,3,5,none,0,0,9,SAFE
2025-05-29,Potato,kg,30,2,70,97.5342,10.936,2.6531,10.6472,10.7135,1.0208,0.2426,8.9187,1,0.0,3,5,none,0,0,45,SAFE
2025-05-29,Soda Water,L,180,3,70,122.693,12.274,1.6702,11.3509,11.4695,1.0701,0.1361,9.9962,3,0.0,3,5,none,0,0,11,SAFE
2025-05-29,Sugar,kg,365,3,110,41.335,6.3543,1.1792,6.222,6.3461,1.0013,0.1856,6.5051,12,0.0,3,5,none,0,0,29,SAFE
2025-05-29,Tea Leaves,kg,365,3,650,8.8448,1.5521,0.2938,1.4758,1.5425,1.0063,0.1893,5.6985,3,0.0,3,5,none,0,0,5,WATCH
2025-05-29,Wheat Flour,kg,90,3,85,7.5581,1.7554,0.6326,1.531,1.5111,1.1616,0.3604,4.3057,3,12.0,3,5,none,0,0,29,SAFE
2025-05-29,Yoghurt,kg,6,1,160,98.4926,4.7452,4.259,5.0676,6.4277,0.7382,0.8975,20.7563,2,0.0,3,5,none,0,0,4,WATCH
2025-05-30,Bread Loaf,pcs,3,1,75,0.0,5.7303,2.7828,5.1471,6.4903,0.8829,0.4856,0.0,3,0.0,4,5,none,0,1,1,URGENT
2025-05-30,Buff Mince,kg,3,1,480,0.0,2.6876,3.1195,3.3271,3.9941,0.6729,1.1607,0.0,3,0.0,4,5,none,0,1,1,URGENT
2025-05-30,Burger Bun,pcs,4,1,30,132.7081,19.5109,13.1854,24.3819,22.5902,0.8637,0.6758,6.8018,3,0.0,4,5,none,0,0,1,URGENT
2025-05-30,Butter,kg,60,3,780,2.116,0.3616,0.0823,0.3812,0.3718,0.9727,0.2275,5.8516,4,0.0,4,5,none,0,0,17,SAFE
2025-05-30,Cabbage,kg,8,1,60,110.6175,10.5785,1.5707,10.8441,11.1028,0.9528,0.1485,10.4568,0,0.0,4,5,none,0,0,8,SAFE
2025-05-30,Cardamom,kg,240,6,3200,1.4598,0.0553,0.0083,0.0432,0.048,1.1513,0.1494,26.4021,7,0.0,4,5,none,0,0,30,SAFE
2025-05-30,Cheese Slice,pcs,30,3,22,307.0293,52.6722,15.9328,56.7917,58.0925,0.9067,0.3025,5.8291,4,0.0,4,5,none,0,0,5,WATCH
2025-05-30,Chicken Breast,kg,3,1,420,36.0,4.7967,4.2611,4.8012,4.7109,1.0182,0.8883,7.5051,0,0.0,4,5,none,0,0,9,SAFE
2025-05-30,Chocolate Cake,pcs,4,2,900,15.0,1.04,1.3005,1.4048,1.6377,0.6351,1.2504,14.4225,0,11.0,4,5,none,0,0,5,WATCH
2025-05-30,Cocoa Powder,kg,240,5,1200,1.6897,0.6699,0.184,0.6486,0.5516,1.2145,0.2746,2.5222,17,6.0,4,5,none,0,0,1,URGENT
2025-05-30,Coffee Beans,kg,120,5,1800,35.9734,4.4673,0.6344,4.4381,4.5144,0.9896,0.142,8.0526,8,0.0,4,5,none,0,0,8,SAFE
2025-05-30,Cooking Oil,L,180,3,210,4.4487,4.6212,0.8456,4.7641,4.451,1.0382,0.183,0.9627,7,79.0,4,5,none,0,1,19,SAFE
2025-05-30,Croissant (frozen),pcs,45,4,55,49.6117,15.2054,5.3697,15.9405,15.5226,0.9796,0.3531,3.2628,12,108.0,4,5,none,0,0,2,URGENT
2025-05-30,Eggs,pcs,21,2,18,120.8849,28.2273,6.9626,27.7665,28.2761,0.9983,0.2467,4.2826,11,0.0,4,5,none,0,0,3,URGENT
2025-05-30,Ginger,kg,14,1,180,3.7307,0.334,0.0537,0.3236,0.3251,1.0272,0.1608,11.1706,0,0.0,4,5,none,0,0,113,SAFE
2025-05-30,Ice,kg,2,1,60,85.0,10.6302,6.9466,9.1528,10.6514,0.998,0.6535,7.9961,0,0.0,4,5,none,0,0,2,URGENT
2025-05-30,Lime,kg,10,1,140,12.8028,1.912,0.2346,1.8705,1.9409,0.9851,0.1227,6.696,3,0.0,4,5,none,0,0,37,SAFE
2025-05-30,Masala Mix,kg,180,4,900,2.1997,0.2211,0.0352,0.2147,0.2038,1.0849,0.159,9.9469,0,3.0,4,5,none,0,0,50,SAFE
2025-05-30,Milk,L,4,1,95,274.6182,70.9643,10.3916,61.7489,62.8726,1.1287,0.1464,3.8698,3,454.0,4,5,none,0,0,1,URGENT
2025-05-30,Momo Wrapper,pcs,5,2,180,7587.4429,1250.2292,574.5347,1272.3231,1187.8974,1.0525,0.4595,6.0688,2,0.0,4,5,none,0,0,3,URGENT
2025-05-30,Noodles,kg,120,3,150,39.4208,9.1155,1.2931,9.2578,9.2893,0.9813,0.1419,4.3246,4,0.0,4,5,none,0,0,4,WATCH
2025-05-30,Onion,kg,21,2,90,69.699,8.6032,1.4432,8.8059,9.1756,0.9376,0.1678,8.1015,2,0.0,4,5,none,0,0,8,SAFE
2025-05-30,Potato,kg,30,2,70,87.2385,10.2083,2.0123,10.6602,10.7055,0.9536,0.1971,8.5458,2,0.0,4,5,none,0,0,44,SAFE
2025-05-30,Soda Water,L,180,3,70,108.5187,11.8318,1.4318,11.2928,11.3256,1.0447,0.121,9.1718,4,0.0,4,5,none,0,0,10,SAFE
2025-05-30,Sugar,kg,365,3,110,34.7053,6.1393,0.8579,6.1929,6.3595,0.9654,0.1397,5.653,13,0.0,4,5,none,0,0,28,SAFE
2025-05-30,Tea Leaves,kg,365,3,650,7.2868,1.5158,0.24,1.5367,1.5452,0.9809,0.1583,4.8074,4,0.0,4,5,none,0,0,4,WATCH
2025-05-30,Wheat Flour,kg,90,3,85,5.7569,1.6097,0.5441,1.5552,1.5134,1.0636,0.338,3.5764,4,12.0,4,5,none,0,0,28,SAFE
2025-05-30,Yoghurt,kg,6,1,160,88.3523,4.8247,4.3342,5.7194,6.4696,0.7458,0.8983,18.3124,3,0.0,4,5,none,0,0,3,URGENT
2025-05-31,Bread Loaf,pcs,3,1,75,0.0,4.293,2.773,4.6452,6.1188,0.7016,0.6459,0.0,4,0.0,5,5,none,0,1,1,URGENT
2025-05-31,Buff Mince,kg,3,1,480,0.0,2.6876,3.1195,2.8539,3.9941,0.6729,1.1607,0.0,4,0.0,5,5,none,0,1,1,URGENT
2025-05-31,Burger Bun,pcs,4,1,30,0.0,14.5506,13.0605,21.6882,20.76,0.7009,0.8976,0.0,4,0.0,5,5,none,0,1,1,URGENT
2025-05-31,Butter,kg,60,3,780,1.6638,0.351,0.0665,0.3815,0.3691,0.951,0.1894,4.7399,5,0.0,5,5,none,0,0,16,SAFE
2025-05-31,Cabbage,kg,8,1,60,99.7131,10.6557,1.7443,10.9896,11.101,0.9599,0.1637,9.3578,1,0.0,5,5,none,0,0,7,WATCH
2025-05-31,Cardamom,kg,240,6,3200,1.3949,0.0552,0.0081,0.0479,0.0473,1.1673,0.1474,25.2743,8,0.0,5,5,none,0,0,29,SAFE
2025-05-31,Cheese Slice,pcs,30,3,22,240.8158,53.6168,17.3355,57.7849,57.6648,0.9298,0.3233,4.4914,5,0.0,5,5,none,0,0,4,WATCH
2025-05-31,Chicken Breast,kg,3,1,420,27.6118,4.9085,4.412,4.8952,5.1072,0.9611,0.8989,5.6253,1,0.0,5,5,none,0,0,8,SAFE
2025-05-31,Chocolate Cake,pcs,4,2,900,23.0584,1.1367,1.4574,1.5071,1.6505,0.6887,1.2822,20.286,0,0.0,5,5,none,0,0,4,WATCH
2025-05-31,Cocoa Powder,kg,240,5,1200,0.8249,0.656,0.1672,0.6461,0.544,1.2057,0.2548,1.2576,18,6.0,5,5,none,0,1,1,URGENT
2025-05-31,Coffee Beans,kg,120,5,1800,31.0748,4.5465,0.7645,4.5044,4.482,1.0144,0.1682,6.8348,9,0.0,5,5,none,0,0,7,WATCH
2025-05-31,Cooking Oil,L,180,3,210,34.0,4.6606,0.9374,4.8486,4.5307,1.0287,0.2011,7.2953,0,45.0,5,5,none,0,0,18,SAFE
2025-05-31,Croissant (frozen),pcs,45,4,55,36.9251,15.5787,5.8242,15.6888,15.7117,0.9915,0.3739,2.3702,13,108.0,5,5,none,0,0,1,URGENT
2025-05-31,Eggs,pcs,21,2,18,83.2694,27.0569,5.4934,30.0067,27.9123,0.9694,0.203,3.0776,12,0.0,5,5,none,0,0,2,URGENT
2025-05-31,Ginger,kg,14,1,180,3.3289,0.3318,0.0511,0.3254,0.3235,1.0255,0.154,10.0327,1,0.0,5,5,none,0,0,112,SAFE
2025-05-31,Ice,kg,2,1,60,69.3348,10.8098,7.1473,10.526,10.4802,1.0314,0.6612,6.4141,1,0.0,5,5,none,0,0,1,URGENT
2025-05-31,Lime,kg,10,1,140,10.977,1.9458,0.2697,1.8812,1.91,1.0187,0.1386,5.6415,4,0.0,5,5,none,0,0,36,SAFE
2025-05-31,Masala Mix,kg,180,4,900,1.9389,0.2212,0.0352,0.2167,0.2016,1.0972,0.1591,8.7672,1,3.0,5,5,none,0,0,49,SAFE
2025-05-31,Milk,L,4,1,95,0.0,58.505,25.1881,55.9542,58.8949,0.9934,0.4305,0.0,4,454.0,5,5,none,0,1,12,SAFE
2025-05-31,Momo Wrapper,pcs,5,2,180,6022.6406,1252.0924,577.1012,1312.2392,1191.2771,1.0511,0.4609,4.8101,3,0.0,5,5,none,0,0,2,URGENT
2025-05-31,Noodles,kg,120,3,150,30.3913,9.2324,1.5472,9.3918,9.2074,1.0027,0.1676,3.2918,5,0.0,5,5,none,0,0,3,URGENT
2025-05-31,Onion,kg,21,2,90,60.581,8.7159,1.6985,9.0213,9.1632,0.9512,0.1949,6.9506,3,0.0,5,5,none,0,0,7,WATCH
2025-05-31,Potato,kg,30,2,70,77.1587,10.2633,2.1378,10.7704,10.7503,0.9547,0.2083,7.518,3,0.0,5,5,none,0,0,43,SAFE
2025-05-31,Soda Water,L,180,3,70,97.1773,12.053,1.6658,11.3704,11.1247,1.0834,0.1382,8.0625,5,0.0,5,5,none,0,0,9,SAFE
2025-05-31,Sugar,kg,365,3,110,27.689,6.208,0.9786,6.2677,6.2957,0.9861,0.1576,4.4602,14,0.0,5,5,none,0,0,27,SAFE
2025-05-31,Tea Leaves,kg,365,3,650,5.4856,1.5189,0.2451,1.5455,1.5211,0.9986,0.1614,3.6115,5,0.0,5,5,none,0,0,3,URGENT
2025-05-31,Wheat Flour,kg,90,3,85,4.2265,1.597,0.5205,1.6089,1.5149,1.0542,0.3259,2.6465,5,12.0,5,5,none,0,0,27,SAFE
2025-05-31,Yoghurt,kg,6,1,160,79.227,6.5229,4.4386,6.5685,6.5102,1.002,0.6805,12.146,4,0.0,5,5,none,0,0,2,URGENT
2025-06-01,Bread Loaf,pcs,3,1,75,0.0,3.4681,3.0543,4.6452,5.9048,0.5873,0.8807,0.0,5,35.0,6,6,none,1,1,4,WATCH
2025-06-01,Buff Mince,kg,3,1,480,0.0,2.6876,3.1195,2.4016,3.9941,0.6729,1.1607,0.0,5,27.0,6,6,none,1,1,10,SAFE
2025-06-01,Burger Bun,pcs,4,1,30,0.0,14.5506,13.0605,20.4873,19.9358,0.7299,0.8976,0.0,5,146.0,6,6,none,1,1,1,URGENT
2025-06-01,Butter,kg,60,3,780,1.2339,0.3785,0.0734,0.3926,0.3765,1.0053,0.1938,3.2597,6,4.0,6,6,none,1,0,15,SAFE
2025-06-01,Cabbage,kg,8,1,60,81.0,10.51,1.8579,10.9618,11.1537,0.9423,0.1768,7.7069,2,0.0,6,6,none,1,0,6,WATCH
2025-06-01,Cardamom,kg,240,6,3200,1.3298,0.0565,0.0059,0.0513,0.0471,1.1985,0.1052,23.5496,9,0.0,6,6,none,1,0,28,SAFE
2025-06-01,Cheese Slice,pcs,30,3,22,159.6636,58.1816,12.0769,58.8639,57.952,1.004,0.2076,2.7442,6,478.0,6,6,none,1,0,3,URGENT
2025-06-01,Chicken Breast,kg,3,1,420,16.5144,4.9109,4.413,5.0145,5.1401,0.9554,0.8986,3.3628,2,40.0,6,6,none,1,0,7,WATCH
2025-06-01,Chocolate Cake,pcs,4,2,900,19.3924,1.2102,1.4791,1.5006,1.6193,0.7474,1.2222,16.0246,1,0.0,6,6,none,1,0,3,URGENT
2025-06-01,Cocoa Powder,kg,240,5,1200,0.0,0.5393,0.2686,0.6,0.5357,1.0067,0.498,0.0,19,12.0,6,6,none,1,1,1,URGENT
2025-06-01,Coffee Beans,kg,120,5,1800,25.1421,4.4807,0.8538,4.4983,4.4626,1.004,0.1906,5.6112,10,0.0,6,6,none,1,0,6,WATCH
2025-06-01,Cooking Oil,L,180,3,210,72.1403,4.5695,1.0342,4.816,4.6467,0.9834,0.2263,15.7874,0,0.0,6,6,none,1,0,17,SAFE
2025-06-01,Croissant (frozen),pcs,45,4,55,13.4124,16.0082,5.5304,15.2706,15.8888,1.0075,0.3455,0.8378,14,269.0,6,6,none,1,1,27,SAFE
2025-06-01,Eggs,pcs,21,2,18,51.9055,29.3767,6.7625,31.222,28.5019,1.0307,0.2302,1.7669,13,282.0,6,6,none,1,0,1,URGENT
2025-06-01,Ginger,kg,14,1,180,2.9408,0.3391,0.039,0.3282,0.3228,1.0506,0.115,8.6714,2,0.0,6,6,none,1,0,111,SAFE
2025-06-01,Ice,kg,2,1,60,0.0,9.0122,8.006,9.7975,10.0572,0.8961,0.8884,0.0,2,95.0,6,6,none,1,1,3,URGENT
2025-06-01,Lime,kg,10,1,140,8.6679,1.8559,0.3325,1.9036,1.9036,0.975,0.1792,4.6704,5,12.0,6,6,none,1,0,35,SAFE
2025-06-01,Masala Mix,kg,180,4,900,1.6688,0.226,0.0274,0.2185,0.2011,1.1237,0.1214,7.3844,2,3.0,6,6,none,1,0,48,SAFE
2025-06-01,Milk,L,4,1,95,454.0,57.759,25.2321,55.495,58.6044,0.9856,0.4369,7.8603,0,0.0,6,6,none,1,0,11,SAFE
2025-06-01,Momo Wrapper,pcs,5,2,180,3971.8067,1223.6137,580.9509,1298.5238,1192.6966,1.0259,0.4748,3.246,4,9400.0,6,6,none,1,0,1,URGENT
2025-06-01,Noodles,kg,120,3,150,17.7213,9.205,1.5682,9.4717,9.2691,0.9931,0.1704,1.9252,6,83.0,6,6,none,1,0,2,URGENT
2025-06-01,Onion,kg,21,2,90,47.9676,8.5789,1.8192,8.9815,9.1722,0.9353,0.2121,5.5913,4,0.0,6,6,none,1,0,6,WATCH
2025-06-01,Potato,kg,30,2,70,61.991,9.9982,2.4588,10.6444,10.5426,0.9484,0.2459,6.2002,4,0.0,6,6,none,1,0,42,SAFE
2025-06-01,Soda Water,L,180,3,70,82.8217,11.4662,1.997,11.5238,11.0973,1.0332,0.1742,7.2231,6,0.0,6,6,none,1,0,8,SAFE
2025-06-01,Sugar,kg,365,3,110,19.6633,6.1665,1.0288,6.2491,6.2753,0.9827,0.1668,3.1887,15,47.0,6,6,none,1,0,26,SAFE
2025-06-01,Tea Leaves,kg,365,3,650,3.5607,1.519,0.2451,1.5394,1.5138,1.0034,0.1613,2.3442,6,13.0,6,6,none,1,0,2,URGENT
2025-06-01,Wheat Flour,kg,90,3,85,13.6781,1.5963,0.5216,1.5745,1.4909,1.0707,0.3267,8.5687,0,0.0,6,6,none,1,0,26,SAFE
2025-06-01,Yoghurt,kg,6,1,160,67.3399,7.6177,3.5511,6.7255,6.5662,1.1601,0.4662,8.8399,5,0.0,6,6,none,1,0,1,URGENT
2025-06-02,Bread Loaf,pcs,3,1,75,35.0,3.2627,2.9105,4.9833,5.8798,0.5549,0.8921,10.7274,0,0.0,0,6,none,1,0,3,URGENT
2025-06-02,Buff Mince,kg,3,1,480,27.0,3.5514,3.0927,2.3287,4.21,0.8436,0.8708,7.6027,0,0.0,0,6,none,1,0,9,SAFE
2025-06-02,Burger Bun,pcs,4,1,30,0.0,14.5506,13.0605,17.5884,19.432,0.7488,0.8976,0.0,6,146.0,0,6,none,1,1,1,URGENT
2025-06-02,Butter,kg,60,3,780,0.7554,0.3753,0.0771,0.382,0.377,0.9955,0.2054,2.0126,7,4.0,0,6,none,1,0,14,SAFE
2025-06-02,Cabbage,kg,8,1,60,72.3322,10.257,2.1249,10.7879,11.0607,0.9273,0.2072,7.052,3,0.0,0,6,none,1,0,5,WATCH
2025-06-02,Cardamom,kg,240,6,3200,1.2816,0.0538,0.009,0.054,0.0471,1.144,0.1681,23.8075,10,0.0,0,6,none,1,0,27,SAFE
2025-06-02,Cheese Slice,pcs,30,3,22,104.7289,56.3331,13.1323,56.6423,58.2683,0.9668,0.2331,1.8591,7,478.0,0,6,none,1,0,2,URGENT
2025-06-02,Chicken Breast,kg,3,1,420,40.0,4.6076,4.2561,4.7595,5.1553,0.8938,0.9237,8.6814,0,0.0,0,6,none,1,0,6,WATCH
2025-06-02,Chocolate Cake,pcs,4,2,900,17.5289,1.5006,1.411,1.4761,1.6193,0.9267,0.9403,11.681,2,0.0,0,6,none,1,0,2,URGENT
2025-06-02,Cocoa Powder,kg,240,5,1200,0.0,0.4751,0.3292,0.5638,0.5357,0.8869,0.693,0.0,20,12.0,0,6,none,1,1,22,SAFE
2025-06-02,Coffee Beans,kg,120,5,1800,21.9564,4.3729,0.9478,4.4188,4.4488,0.9829,0.2167,5.021,11,0.0,0,6,none,1,0,5,WATCH
2025-06-02,Cooking Oil,L,180,3,210,68.8916,4.496,1.0516,4.787,4.6529,0.9663,0.2339,15.323,1,0.0,0,6,none,1,0,16,SAFE
2025-06-02,Croissant (frozen),pcs,45,4,55,108.0,16.9913,5.0505,15.3091,16.1625,1.0513,0.2972,6.3562,0,161.0,0,6,none,1,0,26,SAFE
2025-06-02,Eggs,pcs,21,2,18,12.2168,27.6345,9.0134,29.6896,28.1679,0.9811,0.3262,0.4421,14,282.0,0,6,none,1,1,33,SAFE
2025-06-02,Ginger,kg,14,1,180,2.6542,0.3236,0.0565,0.3251,0.3224,1.0038,0.1746,8.201,3,0.0,0,6,none,1,0,110,SAFE
2025-06-02,Ice,kg,2,1,60,95.0,10.745,7.133,9.5525,10.4904,1.0243,0.6638,8.8413,0,0.0,0,6,none,1,0,2,URGENT
2025-06-02,Lime,kg,10,1,140,19.2922,1.813,0.3798,1.8852,1.8844,0.9621,0.2095,10.6412,0,0.0,0,6,none,1,0,34,SAFE
2025-06-02,Masala Mix,kg,180,4,900,4.4785,0.216,0.0378,0.2166,0.201,1.0747,0.175,20.7354,0,0.0,0,6,none,1,0,47,SAFE
2025-06-02,Milk,L,4,1,95,399.9642,55.7487,24.9792,59.2719,58.5179,0.9527,0.4481,7.1744,1,0.0,0,6,none,1,0,10,SAFE
2025-06-02,Momo Wrapper,pcs,5,2,180,0.0,1055.4429,723.0524,1202.8501,1144.2965,0.9224,0.6851,0.0,5,9400.0,0,6,none,1,1,6,WATCH
2025-06-02,Noodles,kg,120,3,150,9.7909,8.9122,1.7399,9.3357,9.2192,0.9667,0.1952,1.0986,7,83.0,0,6,none,1,0,1,URGENT
2025-06-02,Onion,kg,21,2,90,41.3494,8.434,1.9205,8.8521,9.1268,0.9241,0.2277,4.9027,5,0.0,0,6,none,1,0,5,WATCH
2025-06-02,Potato,kg,30,2,70,55.5717,9.9834,2.4573,10.7508,10.6144,0.9405,0.2461,5.5664,5,0.0,0,6,none,1,0,41,SAFE
